id,1A,1B,2
OQ198049,NA-NA,NA-NA,NA-NA
OP169001,NA-NA,70-3490,NA-NA
OP179660,NA-NA,9-3264,NA-NA
OQ543105,NA-NA,NA-NA,NA-NA
OQ543104,NA-NA,NA-NA,NA-NA
OQ543103,NA-NA,NA-NA,NA-NA
OQ543098,NA-NA,NA-NA,NA-NA
OQ543097,NA-NA,NA-NA,NA-NA
OQ543096,NA-NA,NA-NA,NA-NA
OQ543095,NA-NA,NA-NA,NA-NA
OQ543094,NA-NA,NA-NA,NA-NA
OQ543093,NA-NA,NA-NA,NA-NA
OQ543092,NA-NA,NA-NA,NA-NA
OQ543091,NA-NA,NA-NA,NA-NA
OQ543090,NA-NA,NA-NA,NA-NA
OQ543089,NA-NA,NA-NA,NA-NA
OQ543088,NA-NA,NA-NA,NA-NA
OQ543087,NA-NA,NA-NA,NA-NA
OQ543086,NA-NA,NA-NA,NA-NA
OQ543085,NA-NA,NA-NA,NA-NA
OQ543084,NA-NA,NA-NA,NA-NA
OQ543083,NA-NA,NA-NA,NA-NA
OQ543082,NA-NA,NA-NA,NA-NA
OQ543081,NA-NA,NA-NA,NA-NA
OQ543080,NA-NA,NA-NA,NA-NA
OQ543079,NA-NA,NA-NA,NA-NA
OQ543078,NA-NA,NA-NA,NA-NA
OQ543077,NA-NA,NA-NA,NA-NA
OQ543076,NA-NA,NA-NA,NA-NA
OQ543075,NA-NA,NA-NA,NA-NA
OQ543074,NA-NA,NA-NA,NA-NA
OQ543073,NA-NA,NA-NA,NA-NA
OQ543072,NA-NA,NA-NA,NA-NA
OQ543071,NA-NA,NA-NA,NA-NA
OQ543070,NA-NA,NA-NA,NA-NA
OQ543069,NA-NA,NA-NA,NA-NA
OQ543068,NA-NA,NA-NA,NA-NA
OQ543067,NA-NA,NA-NA,NA-NA
OQ543066,NA-NA,NA-NA,NA-NA
OQ543065,NA-NA,NA-NA,NA-NA
OQ543064,NA-NA,NA-NA,NA-NA
OQ543063,NA-NA,NA-NA,NA-NA
OQ543062,NA-NA,NA-NA,NA-NA
OQ543061,NA-NA,NA-NA,NA-NA
OQ543060,NA-NA,NA-NA,NA-NA
OQ543059,NA-NA,NA-NA,NA-NA
OQ543058,NA-NA,NA-NA,NA-NA
OQ543057,NA-NA,NA-NA,NA-NA
OQ543056,NA-NA,NA-NA,NA-NA
OQ543055,NA-NA,NA-NA,NA-NA
OQ543054,NA-NA,NA-NA,NA-NA
OQ543053,NA-NA,NA-NA,NA-NA
OQ543052,NA-NA,NA-NA,NA-NA
OQ543051,NA-NA,NA-NA,NA-NA
OQ543050,NA-NA,NA-NA,NA-NA
OQ543049,NA-NA,NA-NA,NA-NA
OQ543048,NA-NA,NA-NA,NA-NA
OQ543047,NA-NA,NA-NA,NA-NA
OQ543046,NA-NA,NA-NA,NA-NA
OQ543045,NA-NA,NA-NA,NA-NA
OQ543044,NA-NA,NA-NA,NA-NA
OQ543043,NA-NA,NA-NA,NA-NA
OQ543042,NA-NA,NA-NA,NA-NA
OQ543041,NA-NA,NA-NA,NA-NA
OQ543040,NA-NA,NA-NA,NA-NA
OQ543039,NA-NA,NA-NA,NA-NA
OQ543038,NA-NA,NA-NA,NA-NA
OQ543037,NA-NA,NA-NA,NA-NA
OQ543036,NA-NA,NA-NA,NA-NA
OQ543035,NA-NA,NA-NA,NA-NA
OQ543034,NA-NA,NA-NA,NA-NA
OQ543033,NA-NA,NA-NA,NA-NA
OQ543032,NA-NA,NA-NA,NA-NA
OQ543031,NA-NA,NA-NA,NA-NA
OQ543030,NA-NA,NA-NA,NA-NA
OQ543029,NA-NA,NA-NA,NA-NA
OQ543028,NA-NA,NA-NA,NA-NA
OQ543027,NA-NA,NA-NA,NA-NA
OQ543026,NA-NA,NA-NA,NA-NA
OQ543025,NA-NA,NA-NA,NA-NA
OQ543024,NA-NA,NA-NA,NA-NA
OQ543023,NA-NA,NA-NA,NA-NA
OQ543022,NA-NA,NA-NA,NA-NA
OQ543021,NA-NA,NA-NA,NA-NA
OQ543020,NA-NA,NA-NA,NA-NA
OQ543019,NA-NA,NA-NA,NA-NA
OQ543018,NA-NA,NA-NA,NA-NA
OQ543017,NA-NA,NA-NA,NA-NA
OQ543016,NA-NA,NA-NA,NA-NA
OQ543015,NA-NA,NA-NA,NA-NA
OQ543014,NA-NA,NA-NA,NA-NA
ON807354,NA-NA,2432-3539,NA-NA
ON807353,NA-NA,3726-6078,NA-NA
ON807352,NA-NA,3143-4250,NA-NA
ON807351,NA-NA,3146-4253,NA-NA
ON807350,NA-NA,3146-4253,NA-NA
ON807349,NA-NA,3146-4253,NA-NA
ON807348,NA-NA,0-4254,NA-NA
ON807347,NA-NA,3188-4295,NA-NA
ON807346,NA-NA,3146-4253,NA-NA
ON807345,NA-NA,3164-4271,NA-NA
ON807344,NA-NA,3164-4271,NA-NA
ON807320,NA-NA,2309-3782,NA-NA
ON807318,NA-NA,0-2766,NA-NA
ON932808,NA-NA,NA-NA,NA-NA
ON932807,NA-NA,0-1372,NA-NA
ON932806,NA-NA,0-3870,NA-NA
ON932805,NA-NA,0-1467,NA-NA
OQ630461,NA-NA,NA-NA,NA-NA
OP292324,NA-NA,NA-NA,NA-NA
OP292323,NA-NA,NA-NA,NA-NA
OP292322,NA-NA,NA-NA,NA-NA
OP292321,NA-NA,NA-NA,NA-NA
OP292320,NA-NA,NA-NA,NA-NA
OP292319,NA-NA,NA-NA,NA-NA
OP621341,NA-NA,10-3265,NA-NA
OP621340,NA-NA,10-3265,NA-NA
OP621339,NA-NA,10-3265,NA-NA
OP621338,NA-NA,10-3265,NA-NA
OP621337,NA-NA,10-3265,NA-NA
OP621336,NA-NA,10-3265,NA-NA
OP621335,NA-NA,10-3265,NA-NA
OP621334,NA-NA,10-3265,NA-NA
OP621333,NA-NA,10-3265,NA-NA
OP621332,NA-NA,10-3265,NA-NA
OP621331,NA-NA,10-3265,NA-NA
OP621330,NA-NA,10-3265,NA-NA
OP484924,NA-NA,10-3265,NA-NA
OP484923,NA-NA,10-3265,NA-NA
ON682303,NA-NA,NA-NA,NA-NA
ON682302,NA-NA,NA-NA,NA-NA
ON682301,NA-NA,NA-NA,NA-NA
ON682300,NA-NA,NA-NA,NA-NA
ON682299,NA-NA,NA-NA,NA-NA
ON682298,NA-NA,NA-NA,NA-NA
ON682297,NA-NA,NA-NA,NA-NA
ON682296,NA-NA,NA-NA,NA-NA
ON682295,NA-NA,NA-NA,NA-NA
ON682294,NA-NA,NA-NA,NA-NA
ON682293,NA-NA,NA-NA,NA-NA
ON682292,NA-NA,NA-NA,NA-NA
ON682291,NA-NA,NA-NA,NA-NA
ON682290,NA-NA,NA-NA,NA-NA
ON682289,NA-NA,NA-NA,NA-NA
ON682288,NA-NA,NA-NA,NA-NA
ON682287,NA-NA,NA-NA,NA-NA
ON682286,NA-NA,NA-NA,NA-NA
ON682285,NA-NA,NA-NA,NA-NA
ON682284,NA-NA,NA-NA,NA-NA
ON682283,NA-NA,NA-NA,NA-NA
ON682282,NA-NA,NA-NA,NA-NA
ON682281,NA-NA,NA-NA,NA-NA
ON682280,NA-NA,NA-NA,NA-NA
ON682279,NA-NA,NA-NA,NA-NA
ON682278,NA-NA,NA-NA,NA-NA
ON682277,NA-NA,NA-NA,NA-NA
ON682276,NA-NA,NA-NA,NA-NA
ON682275,NA-NA,NA-NA,NA-NA
ON682274,NA-NA,NA-NA,NA-NA
ON682273,NA-NA,NA-NA,NA-NA
ON682272,NA-NA,NA-NA,NA-NA
ON682271,NA-NA,NA-NA,NA-NA
OP851369,NA-NA,2-344,NA-NA
OP851368,NA-NA,0-362,NA-NA
ON954324,NA-NA,3304-4855,NA-NA
ON954170,0-483,NA-NA,NA-NA
ON954169,0-174,NA-NA,NA-NA
OQ198051,287-2696,2695-4204,NA-NA
OQ198050,620-2675,2674-4183,NA-NA
OQ198048,180-2480,2479-3986,NA-NA
OQ198047,NA-NA,3340-4876,NA-NA
OQ198046,279-2571,2570-4085,NA-NA
OQ198045,NA-NA,2687-4223,NA-NA
OQ198044,15-2301,2300-3818,NA-NA
OQ198043,270-2562,2561-4076,NA-NA
OQ198042,385-2791,2790-4299,NA-NA
OQ198041,NA-NA,2886-4422,NA-NA
OQ198040,NA-NA,2713-4249,NA-NA
OQ198039,NA-NA,2713-4249,NA-NA
OQ198038,NA-NA,4071-5607,NA-NA
OQ198037,NA-NA,NA-NA,NA-NA
OQ198036,NA-NA,NA-NA,NA-NA
OQ198035,NA-NA,2882-4418,NA-NA
OQ198034,NA-NA,NA-NA,NA-NA
OQ198033,NA-NA,2832-4362,NA-NA
ON885952,33-2442,2441-3950,NA-NA
ON885951,16-2418,2417-3936,NA-NA
ON885950,16-2418,2417-3936,NA-NA
ON885949,16-2421,2420-3969,NA-NA
OM469246,NA-NA,2-737,NA-NA
OM469245,NA-NA,17-3437,NA-NA
OM469244,NA-NA,30-3450,NA-NA
OM469243,NA-NA,1-2287,NA-NA
OM469242,NA-NA,21-3441,NA-NA
OM469241,NA-NA,2-422,NA-NA
OM469240,NA-NA,22-3442,NA-NA
OM469239,NA-NA,18-3438,NA-NA
OM469238,NA-NA,13-3484,NA-NA
OM469237,0-1560,1559-3083,NA-NA
OM469236,14-3044,3043-4567,NA-NA
OM469235,19-3049,3048-4572,NA-NA
OM469234,6-3036,3035-4559,NA-NA
OM469233,21-3051,3050-4574,NA-NA
OM469232,13-3043,3042-4566,NA-NA
OM469231,14-3053,3052-4576,NA-NA
OM469230,0-2274,2273-3797,NA-NA
OM469229,5-3044,3043-4567,NA-NA
ON971223,NA-NA,NA-NA,NA-NA
OP556137,NA-NA,0-3255,NA-NA
OP331312,14-2306,2305-3820,NA-NA
ON624279,NA-NA,2311-3820,NA-NA
ON624264,NA-NA,2459-3950,NA-NA
ON624259,NA-NA,2481-3945,NA-NA
ON624284,NA-NA,2446-3949,NA-NA
ON624283,NA-NA,2460-3945,NA-NA
ON624282,NA-NA,2424-3954,NA-NA
ON624281,NA-NA,2463-3948,NA-NA
ON624280,NA-NA,2458-3952,NA-NA
ON624278,NA-NA,2448-3951,NA-NA
ON624277,NA-NA,2448-3951,NA-NA
ON624276,NA-NA,2459-3950,NA-NA
ON624275,NA-NA,2442-3951,NA-NA
ON624274,NA-NA,2479-3946,NA-NA
ON624273,NA-NA,2459-3950,NA-NA
ON624272,NA-NA,2463-3954,NA-NA
ON624271,NA-NA,2675-3824,NA-NA
ON624270,NA-NA,2436-3945,NA-NA
ON624269,NA-NA,2435-3944,NA-NA
ON624268,NA-NA,2444-3953,NA-NA
ON624267,NA-NA,2508-4017,NA-NA
ON624266,NA-NA,2444-3953,NA-NA
ON624265,NA-NA,2502-4011,NA-NA
ON624263,NA-NA,2672-3821,NA-NA
ON624262,NA-NA,2525-3992,NA-NA
ON624261,NA-NA,2759-3818,NA-NA
ON624260,NA-NA,2678-3827,NA-NA
ON624258,NA-NA,2483-3947,NA-NA
ON624257,NA-NA,2379-3852,NA-NA
ON624256,NA-NA,2416-3889,NA-NA
ON624255,NA-NA,2441-3950,NA-NA
ON624254,NA-NA,2344-3817,NA-NA
ON624253,NA-NA,2347-3823,NA-NA
ON624252,NA-NA,2553-4026,NA-NA
ON624251,NA-NA,2303-3821,NA-NA
ON571598,NA-NA,2782-4330,NA-NA
ON571597,NA-NA,2830-4378,NA-NA
ON571596,NA-NA,2830-4378,NA-NA
ON571595,NA-NA,2816-4364,NA-NA
ON571594,NA-NA,2823-4371,NA-NA
ON552247,0-1713,1712-3233,NA-NA
ON391462,NA-NA,NA-NA,NA-NA
ON376722,NA-NA,13-3268,NA-NA
OP076766,42-2470,2469-3980,NA-NA
OP076765,39-2464,2463-3974,NA-NA
OP076764,0-372,NA-NA,NA-NA
OP076763,0-372,NA-NA,NA-NA
OP076762,0-372,NA-NA,NA-NA
OP076761,0-372,NA-NA,NA-NA
OP076760,0-372,NA-NA,NA-NA
OP076759,0-372,NA-NA,NA-NA
OP076758,0-372,NA-NA,NA-NA
OP076757,0-372,NA-NA,NA-NA
OP076756,0-372,NA-NA,NA-NA
OP076755,0-372,NA-NA,NA-NA
OP076754,0-372,NA-NA,NA-NA
OP076753,0-372,NA-NA,NA-NA
OP076752,0-366,NA-NA,NA-NA
OP076751,0-366,NA-NA,NA-NA
OP076750,10-2438,2437-3948,NA-NA
OP076749,17-2445,2444-3955,NA-NA
OP076748,21-2449,2448-3959,NA-NA
OP076747,0-2428,2427-3938,NA-NA
OP076746,0-1540,1539-3050,NA-NA
OP076745,2-1274,NA-NA,NA-NA
OP076744,2-1551,1552-3061,NA-NA
OP076743,0-723,NA-NA,NA-NA
ON205965,NA-NA,3255-4806,NA-NA
OM811460,NA-NA,3262-4813,NA-NA
OM811459,NA-NA,3264-4815,NA-NA
OM811458,NA-NA,18-3273,NA-NA
ON191568,39-2325,2324-3845,NA-NA
OP820521,NA-NA,NA-NA,NA-NA
ON156528,NA-NA,18-3273,NA-NA
ON964512,13-3052,3051-4578,NA-NA
OP432301,NA-NA,2755-4303,NA-NA
OP432300,NA-NA,2755-4303,NA-NA
OP432299,NA-NA,2755-4303,NA-NA
OP432298,NA-NA,2755-4303,NA-NA
OP432297,NA-NA,2755-4303,NA-NA
OP432296,NA-NA,2755-4303,NA-NA
OP432295,NA-NA,2755-4303,NA-NA
OP432294,NA-NA,2755-4303,NA-NA
OP432293,NA-NA,2755-4303,NA-NA
OP413964,NA-NA,NA-NA,NA-NA
OP413961,NA-NA,NA-NA,NA-NA
OP413952,NA-NA,NA-NA,NA-NA
OP413944,NA-NA,310-2860,NA-NA
ON010707,NA-NA,NA-NA,NA-NA
ON010706,NA-NA,NA-NA,NA-NA
ON010705,NA-NA,NA-NA,NA-NA
ON010704,NA-NA,NA-NA,NA-NA
ON010703,NA-NA,NA-NA,NA-NA
ON010702,NA-NA,NA-NA,NA-NA
ON010701,NA-NA,NA-NA,NA-NA
ON010700,NA-NA,NA-NA,NA-NA
ON010699,NA-NA,NA-NA,NA-NA
ON010698,NA-NA,NA-NA,NA-NA
ON010697,NA-NA,NA-NA,NA-NA
ON010696,NA-NA,NA-NA,NA-NA
ON010695,NA-NA,NA-NA,NA-NA
ON010694,NA-NA,NA-NA,NA-NA
ON010693,NA-NA,NA-NA,NA-NA
ON010692,NA-NA,NA-NA,NA-NA
ON010691,NA-NA,NA-NA,NA-NA
ON010690,NA-NA,NA-NA,NA-NA
ON010689,NA-NA,NA-NA,NA-NA
ON010688,NA-NA,NA-NA,NA-NA
ON010687,NA-NA,NA-NA,NA-NA
ON010686,NA-NA,NA-NA,NA-NA
ON010685,NA-NA,NA-NA,NA-NA
ON010684,NA-NA,NA-NA,NA-NA
ON010683,NA-NA,NA-NA,NA-NA
ON010682,NA-NA,NA-NA,NA-NA
ON010681,NA-NA,NA-NA,NA-NA
ON010680,NA-NA,NA-NA,NA-NA
ON010679,NA-NA,NA-NA,NA-NA
ON010678,NA-NA,NA-NA,NA-NA
ON010677,NA-NA,NA-NA,NA-NA
MW450837,61-1774,1773-3306,NA-NA
ON049473,NA-NA,NA-NA,NA-NA
ON049472,NA-NA,NA-NA,NA-NA
ON049471,NA-NA,NA-NA,NA-NA
ON049470,NA-NA,NA-NA,NA-NA
ON049469,NA-NA,NA-NA,NA-NA
ON049468,NA-NA,NA-NA,NA-NA
ON049467,NA-NA,NA-NA,NA-NA
OP381862,NA-NA,0-285,NA-NA
OP381861,NA-NA,2-287,NA-NA
OP381860,NA-NA,2-287,NA-NA
OP381859,NA-NA,2-266,NA-NA
OP381858,NA-NA,1-286,NA-NA
OP381857,NA-NA,1-286,NA-NA
OP381855,NA-NA,2-287,NA-NA
OP381854,NA-NA,1-286,NA-NA
OP381853,NA-NA,0-288,NA-NA
OP381852,NA-NA,1-280,NA-NA
OP381850,NA-NA,2-287,NA-NA
OP381849,NA-NA,0-288,NA-NA
OP381848,NA-NA,0-288,NA-NA
OP381847,NA-NA,1-289,NA-NA
OP381846,NA-NA,0-249,NA-NA
OP381845,NA-NA,2-254,NA-NA
OP381844,NA-NA,2-290,NA-NA
OP381843,NA-NA,1-286,NA-NA
OP381842,NA-NA,1-286,NA-NA
OP381841,NA-NA,2-287,NA-NA
OP381840,NA-NA,2-293,NA-NA
OP381839,NA-NA,2-287,NA-NA
OP381838,NA-NA,1-286,NA-NA
OP381837,NA-NA,0-240,NA-NA
OP381836,NA-NA,2-287,NA-NA
OP381835,NA-NA,0-297,NA-NA
OP381834,NA-NA,0-288,NA-NA
OP381832,NA-NA,2-287,NA-NA
OP381830,NA-NA,2-287,NA-NA
OP381829,NA-NA,2-287,NA-NA
OP381828,NA-NA,0-288,NA-NA
OP381826,NA-NA,0-285,NA-NA
OP381824,NA-NA,2-287,NA-NA
OP381823,NA-NA,0-285,NA-NA
ON745304,NA-NA,18-3273,NA-NA
OM937013,NA-NA,18-3273,NA-NA
OP413962,NA-NA,NA-NA,NA-NA
OP413949,NA-NA,NA-NA,NA-NA
OP413943,NA-NA,NA-NA,NA-NA
OP413966,NA-NA,NA-NA,NA-NA
OP413965,NA-NA,2-2645,NA-NA
OP413963,NA-NA,1-2419,NA-NA
OP413960,NA-NA,NA-NA,NA-NA
OP413959,NA-NA,NA-NA,NA-NA
OP413958,NA-NA,NA-NA,NA-NA
OP413957,NA-NA,50-2600,NA-NA
OP413955,NA-NA,9-2484,NA-NA
OP413954,NA-NA,NA-NA,NA-NA
OP413953,NA-NA,NA-NA,NA-NA
OP413951,NA-NA,NA-NA,NA-NA
OP413948,NA-NA,NA-NA,NA-NA
OP413947,NA-NA,NA-NA,NA-NA
OP413946,NA-NA,NA-NA,NA-NA
OP413945,NA-NA,NA-NA,NA-NA
OP413942,NA-NA,NA-NA,NA-NA
OP413941,NA-NA,NA-NA,NA-NA
ON595840,NA-NA,NA-NA,NA-NA
ON595839,NA-NA,NA-NA,NA-NA
OL762473,13-3260,3259-4809,NA-NA
ON595841,NA-NA,1-574,NA-NA
ON595838,NA-NA,2-640,NA-NA
ON595837,NA-NA,NA-NA,NA-NA
ON595836,NA-NA,0-607,NA-NA
ON595835,2-161,162-1110,NA-NA
ON595834,NA-NA,NA-NA,NA-NA
ON595833,NA-NA,0-51,NA-NA
ON595832,NA-NA,0-69,NA-NA
ON595831,65-2753,2752-4297,NA-NA
ON595830,67-2755,2754-4299,NA-NA
ON595829,58-2746,2745-4290,NA-NA
ON595828,NA-NA,NA-NA,NA-NA
ON595827,61-2749,2748-4293,NA-NA
ON595826,55-2743,2742-4287,NA-NA
ON595825,60-2748,2747-4292,NA-NA
ON595824,57-2745,2744-4289,NA-NA
OM103852,NA-NA,NA-NA,NA-NA
OM103851,NA-NA,NA-NA,NA-NA
OM103850,NA-NA,NA-NA,NA-NA
OM103849,NA-NA,NA-NA,NA-NA
OM103848,NA-NA,NA-NA,NA-NA
OM103847,NA-NA,NA-NA,NA-NA
OM103846,NA-NA,NA-NA,NA-NA
OM103845,NA-NA,NA-NA,NA-NA
OM103844,NA-NA,NA-NA,NA-NA
OM103843,NA-NA,NA-NA,NA-NA
OM103842,NA-NA,NA-NA,NA-NA
OM103841,NA-NA,NA-NA,NA-NA
OM103840,NA-NA,NA-NA,NA-NA
OM103839,NA-NA,NA-NA,NA-NA
OM103838,NA-NA,NA-NA,NA-NA
OM103837,NA-NA,NA-NA,NA-NA
OM103836,NA-NA,NA-NA,NA-NA
OM103835,NA-NA,NA-NA,NA-NA
OM103834,NA-NA,NA-NA,NA-NA
OM103833,NA-NA,NA-NA,NA-NA
OM103832,NA-NA,NA-NA,NA-NA
OM103831,NA-NA,NA-NA,NA-NA
OM103830,NA-NA,NA-NA,NA-NA
OM103829,NA-NA,NA-NA,NA-NA
OM103828,NA-NA,NA-NA,NA-NA
OM103827,NA-NA,NA-NA,NA-NA
OM103826,NA-NA,NA-NA,NA-NA
OM103825,NA-NA,NA-NA,NA-NA
OM103824,NA-NA,NA-NA,NA-NA
OM103823,NA-NA,NA-NA,NA-NA
OM103822,NA-NA,NA-NA,NA-NA
OM103821,NA-NA,NA-NA,NA-NA
OM103820,NA-NA,NA-NA,NA-NA
OM103819,NA-NA,NA-NA,NA-NA
OM103818,NA-NA,NA-NA,NA-NA
OM103817,NA-NA,NA-NA,NA-NA
OM103816,NA-NA,NA-NA,NA-NA
OM103815,NA-NA,NA-NA,NA-NA
OM103814,NA-NA,NA-NA,NA-NA
OM103813,NA-NA,NA-NA,NA-NA
OM103812,NA-NA,NA-NA,NA-NA
OM103811,NA-NA,NA-NA,NA-NA
OM103810,NA-NA,NA-NA,NA-NA
OM103809,NA-NA,NA-NA,NA-NA
OM103808,NA-NA,NA-NA,NA-NA
OM103807,NA-NA,NA-NA,NA-NA
OM103806,NA-NA,NA-NA,NA-NA
OM103805,NA-NA,NA-NA,NA-NA
OM103804,NA-NA,NA-NA,NA-NA
OM103803,NA-NA,NA-NA,NA-NA
OM103802,NA-NA,NA-NA,NA-NA
OM103801,NA-NA,NA-NA,NA-NA
OM103800,NA-NA,NA-NA,NA-NA
OM103799,NA-NA,NA-NA,NA-NA
OM103798,NA-NA,NA-NA,NA-NA
OM066895,NA-NA,NA-NA,NA-NA
OM066894,NA-NA,NA-NA,NA-NA
OM066893,NA-NA,NA-NA,NA-NA
OM066892,NA-NA,NA-NA,NA-NA
OL853843,NA-NA,245-3350,NA-NA
OM047214,NA-NA,2-441,NA-NA
OM047213,NA-NA,2-441,NA-NA
OM047212,NA-NA,2-444,NA-NA
OM047211,NA-NA,2-441,NA-NA
OM047210,NA-NA,2-426,NA-NA
OM047209,NA-NA,2-441,NA-NA
OM047208,NA-NA,2-441,NA-NA
OL695857,44-2470,2469-3982,NA-NA
OL695856,47-2473,2472-3985,NA-NA
OL695855,47-2473,2472-3985,NA-NA
OL695854,50-2476,2475-3988,NA-NA
OL695853,38-2467,2466-3979,NA-NA
OL695852,40-2466,2465-3978,NA-NA
OL695851,38-2464,2463-3976,NA-NA
OL695850,94-2666,2665-4182,NA-NA
OL695849,8-2568,2567-4084,NA-NA
OL695848,39-2602,2601-4118,NA-NA
OL689632,47-2706,2705-4258,NA-NA
OM719749,NA-NA,0-3255,NA-NA
OK274244,NA-NA,NA-NA,NA-NA
OK274243,NA-NA,NA-NA,NA-NA
OK274242,NA-NA,NA-NA,NA-NA
OK274241,NA-NA,NA-NA,NA-NA
OK274240,NA-NA,NA-NA,NA-NA
OK274239,NA-NA,NA-NA,NA-NA
OK274238,NA-NA,NA-NA,NA-NA
OK274237,NA-NA,NA-NA,NA-NA
OK274236,NA-NA,NA-NA,NA-NA
OK274235,NA-NA,NA-NA,NA-NA
OK274234,NA-NA,NA-NA,NA-NA
OK274233,NA-NA,NA-NA,NA-NA
OK274232,NA-NA,NA-NA,NA-NA
OK274231,NA-NA,NA-NA,NA-NA
OM100603,NA-NA,11-3266,NA-NA
OM100602,NA-NA,13-3268,NA-NA
OM100601,NA-NA,13-3268,NA-NA
OM100600,NA-NA,13-3268,NA-NA
OM100599,NA-NA,13-3268,NA-NA
OM100598,NA-NA,13-3268,NA-NA
OM100597,NA-NA,11-3266,NA-NA
OM100596,NA-NA,11-3266,NA-NA
OM100595,NA-NA,11-3266,NA-NA
OM100594,NA-NA,13-3268,NA-NA
OM100593,NA-NA,11-3266,NA-NA
OM100592,NA-NA,11-3266,NA-NA
OM100591,NA-NA,13-3268,NA-NA
OM100590,NA-NA,7-3262,NA-NA
OM455389,NA-NA,18-3273,NA-NA
OM455388,NA-NA,18-3273,NA-NA
OM264914,NA-NA,22-3304,NA-NA
OM264913,NA-NA,22-3304,NA-NA
OM264912,NA-NA,22-3304,NA-NA
OM264911,NA-NA,22-3304,NA-NA
OM200916,NA-NA,22-3304,NA-NA
OP093958,NA-NA,2667-4203,NA-NA
OP093957,NA-NA,2666-4202,NA-NA
ON792972,5-2573,2572-4084,NA-NA
ON792971,5-2573,2572-4084,NA-NA
ON792970,5-2573,2572-4084,NA-NA
ON792969,5-2573,2572-4084,NA-NA
ON792968,5-2573,2572-4084,NA-NA
ON792967,5-2573,2572-4084,NA-NA
ON715001,30-2522,2521-4091,NA-NA
ON714997,51-2478,2477-3989,NA-NA
ON714996,51-2478,2477-3989,NA-NA
OP482149,NA-NA,0-351,NA-NA
OP482148,NA-NA,0-378,NA-NA
OP482147,NA-NA,0-378,NA-NA
OP482146,NA-NA,0-378,NA-NA
OP482145,NA-NA,0-380,NA-NA
OP482144,NA-NA,0-366,NA-NA
OP482143,NA-NA,0-366,NA-NA
OP482142,NA-NA,0-366,NA-NA
OP482141,NA-NA,0-366,NA-NA
OP482140,NA-NA,0-366,NA-NA
OP482139,NA-NA,0-366,NA-NA
OP482138,NA-NA,0-366,NA-NA
OP482137,NA-NA,0-366,NA-NA
OP482136,NA-NA,0-366,NA-NA
OP482135,NA-NA,0-366,NA-NA
OP482134,NA-NA,0-366,NA-NA
OP482133,NA-NA,0-363,NA-NA
OP482132,NA-NA,0-363,NA-NA
OP482128,NA-NA,0-339,NA-NA
OP482127,NA-NA,0-294,NA-NA
OP482126,NA-NA,0-339,NA-NA
OP482125,NA-NA,0-351,NA-NA
OP482124,NA-NA,0-351,NA-NA
OP482123,NA-NA,0-351,NA-NA
OP482122,NA-NA,0-351,NA-NA
OP482121,NA-NA,0-351,NA-NA
OP482120,NA-NA,0-345,NA-NA
OP482119,NA-NA,0-351,NA-NA
OP482118,NA-NA,0-351,NA-NA
OP482117,NA-NA,0-351,NA-NA
OP482116,NA-NA,0-351,NA-NA
OP482115,NA-NA,0-351,NA-NA
OP482114,NA-NA,0-351,NA-NA
OP482113,NA-NA,0-351,NA-NA
OP482112,NA-NA,0-351,NA-NA
OP482111,NA-NA,0-351,NA-NA
OP482110,NA-NA,0-351,NA-NA
OP482109,NA-NA,0-336,NA-NA
OP482108,NA-NA,0-354,NA-NA
OP482107,NA-NA,0-354,NA-NA
OP482106,NA-NA,0-354,NA-NA
OP482105,NA-NA,0-354,NA-NA
OP482101,NA-NA,0-378,NA-NA
OP482100,NA-NA,0-378,NA-NA
OP482099,NA-NA,0-369,NA-NA
OP482098,NA-NA,0-363,NA-NA
OL982615,NA-NA,13-3268,NA-NA
OL982614,NA-NA,13-3268,NA-NA
OL982613,NA-NA,13-3268,NA-NA
OL963558,NA-NA,13-3268,NA-NA
OL963557,NA-NA,13-3268,NA-NA
OL963556,NA-NA,13-3268,NA-NA
OL963555,NA-NA,13-3268,NA-NA
OM793621,NA-NA,NA-NA,NA-NA
ON733251,NA-NA,2664-4200,NA-NA
OP020131,NA-NA,10-3265,NA-NA
ON792966,NA-NA,NA-NA,NA-NA
ON792965,NA-NA,NA-NA,NA-NA
OL536330,NA-NA,18-3273,NA-NA
ON715000,NA-NA,NA-NA,NA-NA
ON714999,51-2477,2476-3989,NA-NA
ON714998,51-2477,2476-3989,NA-NA
ON093075,NA-NA,0-336,NA-NA
OK483336,NA-NA,NA-NA,NA-NA
OK483335,NA-NA,NA-NA,NA-NA
MZ325430,NA-NA,NA-NA,NA-NA
MZ325429,NA-NA,NA-NA,NA-NA
MZ325428,NA-NA,NA-NA,NA-NA
MZ325427,NA-NA,NA-NA,NA-NA
MZ325426,NA-NA,NA-NA,NA-NA
MZ325425,NA-NA,NA-NA,NA-NA
MZ325424,NA-NA,NA-NA,NA-NA
MW855893,NA-NA,0-360,NA-NA
OP020145,NA-NA,NA-NA,NA-NA
OP020144,154-1745,NA-NA,NA-NA
MW786757,NA-NA,22-3304,NA-NA
OK169911,NA-NA,NA-NA,NA-NA
OM569657,NA-NA,NA-NA,NA-NA
OM569656,NA-NA,NA-NA,NA-NA
MW787032,NA-NA,NA-NA,NA-NA
MW787031,NA-NA,2-198,NA-NA
MW787030,NA-NA,0-200,NA-NA
MW787027,NA-NA,2-200,NA-NA
